accident_id,time,base_sub_base,county,road,place,vehicles_involved,accident_details,gender,age,cause_code,victim_type,number,date,county_raw,gender_raw,victim_type_raw,age_raw,age_numeric,age_category,age_group,date_raw,year,month,month_name,day,day_name,time_raw,hour,minute,time_period,cause_code_raw,cause_group,vehicles_involved_raw,motorcycle,matatu,bus,lorry_truck,pickup,tractor,car_suv,unknown_vehicle,trailer_tanker,vehicle_classified,van_minivan,unspecified_vehicle,is_synthetic,synthetic_note
859,1900,MERU,MERU,MERU NANYUKI,KISIMA AREA,KBR 699P M/BENZ TRAILER & KBY 118H ISUZU P/UP,HEAD ON COLLISION,MALE,A,8.0,PASSENGER,1.0,2017-06-18 00:00:00,MERU,M,PASSENGER,A,,ADULT,,6/18,2017,6,June,18,Sunday,1900,19.0,0.0,EVENING,8.0,DRIVER / CYCLIST BEHAVIOUR,KBR 699P M/BENZ TRAILER & KBY 118H ISUZU P/UP,False,False,False,False,True,False,False,False,True,True,False,False,False,
847,1600,MAKUPA,MOMBASA,MULTIPLE HAULIERS ROAD,CONTAINER GATE,KBX 833M/ZF 0301 M/BENZ & KBS 919F/ZD 9324 M/BENZ,THE KBX HIT THE KBS WHICH INTURN KNOCKED THE VICTIM,MALE,32,81.0,PEDESTRIAN,1.0,2017-06-20 00:00:00,MOMBASA,M,PEDESTRIAN,32,32.0,NUMERIC AGE,25-34,6/20,2017,6,June,20,Tuesday,1600,16.0,0.0,AFTERNOON,81.0,VEHICLE DEFECT,KBX 833M/ZF 0301 M/BENZ & KBS 919F/ZD 9324 M/BENZ,False,False,False,False,False,False,False,False,False,False,False,True,False,
848,1700,GARISSA,GARISSA,KISMAIYO ROAD,NEAR SONKO NGOMBE JUNCTION,KMCT 947R MTR & KMDL 862U SKYGO,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,50.0,PILLION PASSENGER,1.0,2017-06-20 00:00:00,GARISSA,M,P/PASSENGER,A,,ADULT,,6/20,2017,6,June,20,Tuesday,1700,17.0,0.0,EVENING,50.0,DRIVER / CYCLIST BEHAVIOUR,KMCT 947R MTR & KMDL 862U SKYGO,True,False,False,False,False,False,False,False,False,True,False,False,False,
849,1900,NYAMIRA,NYAMIRA,IKONGE CORNER,KIBIRIGO VIONGOZI STAGE,KAY 636N TOYOTA MATATU & KMDV 100C TVS STAR,HEAD ON COLLISION,FEMALE,34,29.0,PILLION PASSENGER,1.0,2017-06-20 00:00:00,NYAMIRA,F,P/PASSENGER,34,34.0,NUMERIC AGE,25-34,6/20,2017,6,June,20,Tuesday,1900,19.0,0.0,EVENING,29.0,DRIVER / CYCLIST BEHAVIOUR,KAY 636N TOYOTA MATATU & KMDV 100C TVS STAR,True,True,False,False,False,False,False,False,False,True,False,False,False,
850,2030,CHUKA,MERU,CHOGORIA CHUKA,KATHARAKA AREA,KBW 543X ISUZU LORRY & KBL 073Q TOYOTA WISH,HEAD ON COLLISION,MALE,46,29.0,DRIVER,1.0,2017-06-20 00:00:00,MERU,M,DRIVER,46,46.0,NUMERIC AGE,45-54,6/20,2017,6,June,20,Tuesday,2030,20.0,30.0,EVENING,29.0,DRIVER / CYCLIST BEHAVIOUR,KBW 543X ISUZU LORRY & KBL 073Q TOYOTA WISH,False,False,False,True,False,False,True,False,False,True,False,False,False,
851,2000,KENDU BAY,HOMA BAY,KATITU KENDU BAY,KOBALA AREA,KCG 332C TOYOTA MATATU,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,37,98.0,PEDESTRIAN,1.0,2017-06-20 00:00:00,HOMA BAY,M,PEDESTRIAN,37,37.0,NUMERIC AGE,35-44,6/20,2017,6,June,20,Tuesday,2000,20.0,0.0,EVENING,98.0,CAUSE NOT TRACED,KCG 332C TOYOTA MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
842,1200,MOISBRIDGE,UASIN GISHU,LORETO ZIWA MACHINE MURRAM ROAD,KIMURGOI AREA,KMCH 262R BOXER & KZC 986 N/D LORRY,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,28,8.0,MOTORCYCLIST,1.0,2017-06-22 00:00:00,UASIN GISHU,M,M/CYCLIST,28,28.0,NUMERIC AGE,25-34,6/22,2017,6,June,22,Thursday,1200,12.0,0.0,AFTERNOON,8.0,DRIVER / CYCLIST BEHAVIOUR,KMCH 262R BOXER & KZC 986 N/D LORRY,True,False,False,True,False,False,False,False,False,True,False,False,False,
843,2015,SAGANA,KIRINYAGA,SAGANA KENOL ROAD,NEAR TANA GARDEN,"KAN 512T T/STARLET,KBW 340F T/BELTA",THE BELTA SWEREVED TO THE RIGHT AND WAS HIT BY THE STARLET,MALE,A,98.0,DRIVER,1.0,2017-06-22 00:00:00,KIRINYAGA,M,DRIVER,A,,ADULT,,6/22,2017,6,June,22,Thursday,2015,20.0,15.0,EVENING,98.0,CAUSE NOT TRACED,"KAN 512T T/STARLET,KBW 340F T/BELTA",False,False,False,False,False,False,True,False,False,True,False,False,False,
844,2015,SAGANA,KIRINYAGA,SAGANA KENOL ROAD,NEAR TANA GARDEN,"KAN 512T T/STARLET,KBW 340F T/BELTA",THE BELTA SWEREVED TO THE RIGHT AND WAS HIT BY THE STARLET,MALE,A,98.0,PASSENGER,1.0,2017-06-22 00:00:00,KIRINYAGA,M,PASSENGER,A,,ADULT,,6/22,2017,6,June,22,Thursday,2015,20.0,15.0,EVENING,98.0,CAUSE NOT TRACED,"KAN 512T T/STARLET,KBW 340F T/BELTA",False,False,False,False,False,False,True,False,False,True,False,False,False,
845,2100,DAGORETI,NAIROBI,WAIYAKI WAY,NEAR KANGEMI STAGE,KCK 342X TOYOTA PREMIO,THE VEHICLE KNOCKED DOWN THE VICTIM,FEMALE,30,98.0,PEDESTRIAN,1.0,2017-06-22 00:00:00,NAIROBI,F,PEDESTRIAN,30,30.0,NUMERIC AGE,25-34,6/22,2017,6,June,22,Thursday,2100,21.0,0.0,NIGHT,98.0,CAUSE NOT TRACED,KCK 342X TOYOTA PREMIO,False,False,False,False,False,False,True,False,False,True,False,False,False,
846,2200,CENTRAL,NAIROBI,NEW PUMWANI ROAD,KARIOKOR ROUND ABOUT,KBT 958R ISUZU BUS & KMCJ 461Z BAJAJ,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,30,98.0,MOTORCYCLIST,1.0,2017-06-22 00:00:00,NAIROBI,M,M/CYCLIST,30,30.0,NUMERIC AGE,25-34,6/22,2017,6,June,22,Thursday,2200,22.0,0.0,NIGHT,98.0,CAUSE NOT TRACED,KBT 958R ISUZU BUS & KMCJ 461Z BAJAJ,True,False,True,False,False,False,False,False,False,True,False,False,False,
836,500,CENTRAL,NAIROBI,MURANGA ROAD,KAHAMA,KCF 934C TOYOTA HESTIMA,THE VEHICLE HIT A PAVEMENT,MALE,A,98.0,DRIVER,1.0,2017-06-23 00:00:00,NAIROBI,M,DRIVER,A,,ADULT,,6/23,2017,6,June,23,Friday,500,5.0,0.0,MORNING,98.0,CAUSE NOT TRACED,KCF 934C TOYOTA HESTIMA,False,False,False,False,False,False,False,False,False,False,False,True,False,
837,30,STAREHE,NAIROBI,THIKA SUPERHIGHWAY,SURVEY AREA,KAC 212C CANTER AND KMDU 225K BOXER,THE CYCLE RAMMED INTO THE STATIONERY VEHICLE,MALE,A,26.0,MOTORCYCLIST,1.0,2017-06-23 00:00:00,NAIROBI,M,M/CYCLIST,A,,ADULT,,6/23,2017,6,June,23,Friday,30,0.0,30.0,NIGHT,26.0,DRIVER / CYCLIST BEHAVIOUR,KAC 212C CANTER AND KMDU 225K BOXER,True,False,False,True,False,False,False,False,False,True,False,False,False,
838,1200,MARIAKANI,KILIFI,MOMBASA NAIROBI,MARIAKANI WEIGHBRIDGE,"KCK 809V TOYOTA ALLION,KBX 799Z SALOON CAR,KBR 768Z SEMI TRAILER",THE TOYOTA ALLION COLLIDED HEAD ON WITH THE SALOON CAR,MALE,A,10.0,PASSENGER,1.0,2017-06-23 00:00:00,KILIFI,M,PASSENGER,A,,ADULT,,6/23,2017,6,June,23,Friday,1200,12.0,0.0,AFTERNOON,10.0,DRIVER / CYCLIST BEHAVIOUR,"KCK 809V TOYOTA ALLION,KBX 799Z SALOON CAR,KBR 768Z SEMI TRAILER",False,False,False,False,False,False,True,False,True,True,False,False,False,
839,1730,ONGATA RONGAI,KAJIADO,MAGADI,MAASAI LODGE,KTQ 120 ISUZU LORRY,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,26.0,PEDESTRIAN,1.0,2017-06-23 00:00:00,KAJIADO,M,PEDESTRIAN,A,,ADULT,,6/23,2017,6,June,23,Friday,1730,17.0,30.0,EVENING,26.0,DRIVER / CYCLIST BEHAVIOUR,KTQ 120 ISUZU LORRY,False,False,False,True,False,False,False,False,False,True,False,False,False,
840,1630,OTHAYA,NYERI,CHINGA GAKURU,KARIKO GAKURU,UNKNOWN MOTOR CYCLE,THE CYCLE KNOCKED DOWN THE VICTIM,MALE,J,98.0,PEDESTRIAN,1.0,2017-06-23 00:00:00,NYERI,M,PEDESTRIAN,J,,JUVENILE,,6/23,2017,6,June,23,Friday,1630,16.0,30.0,AFTERNOON,98.0,CAUSE NOT TRACED,UNKNOWN MOTOR CYCLE,True,False,False,False,False,False,False,True,False,True,False,False,False,
841,1430,MURANGA,MURANG'A,MURANGA KAHURO,GATHAMBA,KAN 109Z TOYOTA MATATU AND KMDJ 719F TIGER,THE MATATU COLLIDED HEAD ON WITH THE CYCLE,MALE,A,26.0,MOTORCYCLIST,1.0,2017-06-23 00:00:00,MURANGA,M,M/CYCLIST,A,,ADULT,,6/23,2017,6,June,23,Friday,1430,14.0,30.0,AFTERNOON,26.0,DRIVER / CYCLIST BEHAVIOUR,KAN 109Z TOYOTA MATATU AND KMDJ 719F TIGER,False,True,False,False,False,False,False,False,False,True,False,False,False,
833,2300,ISIOLO,ISIOLO,ISIOLO ARCHERS POST,GALE MARA,KCA 327A LORRY,THE VEHICLE LOST CONTROL AND VEERED OFF THE ROAD AND ROLLED SEVERAL TIMES,MALE,A,26.0,PASSENGER,2.0,2017-06-25 00:00:00,ISIOLO,M,PASSENGER,A,,ADULT,,6/25,2017,6,June,25,Sunday,2300,23.0,0.0,NIGHT,26.0,DRIVER / CYCLIST BEHAVIOUR,KCA 327A LORRY,False,False,False,True,False,False,False,False,False,True,False,False,False,
834,15,MALINDI,KILIFI,MALINDI MOMBASA,MALINDI TOWNSHIP,KBH 028C MITSUBISHI LORRY AND KMEC 639X TVS,HEAD ON COLLISION,MALE,A,26.0,MOTORCYCLIST,1.0,2017-06-25 00:00:00,KILIFI,M,M/CYCLIST,A,,ADULT,,6/25,2017,6,June,25,Sunday,15,0.0,15.0,NIGHT,26.0,DRIVER / CYCLIST BEHAVIOUR,KBH 028C MITSUBISHI LORRY AND KMEC 639X TVS,True,False,False,True,False,False,False,False,False,True,False,False,False,
835,1230,TURBO,KAKAMEGA,LWANDETI LUGARI,RUHOHO,KMEB 631M TVS STAR,THE CYCLE KNOCKED DOWN THE VICTIM,MALE,A,98.0,PEDESTRIAN,1.0,2017-06-25 00:00:00,KAKAMEGA,M,PEDESTRIAN,A,,ADULT,,6/25,2017,6,June,25,Sunday,1230,12.0,30.0,AFTERNOON,98.0,CAUSE NOT TRACED,KMEB 631M TVS STAR,True,False,False,False,False,False,False,False,False,True,False,False,False,
829,820,STAREHE,NAIROBI,THIKA SUPERHIGHWAY,MUTHAIGA FOOTBRIDGE,UNKNOWN,HIT AND RUN,MALE,31,63.0,PEDESTRIAN,1.0,2017-06-30 00:00:00,NAIROBI,M,PEDESTRIAN,31,31.0,NUMERIC AGE,25-34,6/30,2017,6,June,30,Friday,820,8.0,20.0,MORNING,63.0,PEDESTRIAN BEHAVIOUR,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
830,1500,DAGORETI,NAIROBI,WAIYAKI WAY,KANGEMI AREA,KCA 345U HONDA STREAM,THE VEHICLE KNOCKED DOWN THE VICTIM,MALE,A,26.0,PEDESTRIAN,1.0,2017-06-30 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,6/30,2017,6,June,30,Friday,1500,15.0,0.0,AFTERNOON,26.0,DRIVER / CYCLIST BEHAVIOUR,KCA 345U HONDA STREAM,False,False,False,False,False,False,False,False,False,False,False,True,False,
831,2330,ELDORET,UASIN GISHU,ELDORET NAKURU,TOTAL PETROL STATION,"KAL 888L TOYOTA PRADO,KAM 940U TOYOTA STARLET & KBX 695N MITSUBISHI COLT",THE PRADO RAMMED INTO THE STARLET WHICH IN TURN HIT THE COLT,MALE,19,98.0,PASSENGER,1.0,2017-06-30 00:00:00,UASIN GISHU,M,PASSENGER,19,19.0,NUMERIC AGE,18-24,6/30,2017,6,June,30,Friday,2330,23.0,30.0,NIGHT,98.0,CAUSE NOT TRACED,"KAL 888L TOYOTA PRADO,KAM 940U TOYOTA STARLET & KBX 695N MITSUBISHI COLT",False,False,False,False,False,False,True,False,False,True,False,False,False,
832,45,KEROKA,KISII,KEROKA NYAGUSU,MASIMBA AREA,UNKNOWN,HIT AND RUN,MALE,55,98.0,PEDESTRIAN,1.0,2017-06-30 00:00:00,KISII,M,PEDESTRIAN,55,55.0,NUMERIC AGE,55-64,6/30,2017,6,June,30,Friday,45,0.0,45.0,NIGHT,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
822,500,KASARANI,NAIROBI,OUTERNG ROAD,NAIVAS SPERMARKET,KMDK 267D HONDA & UNKNOWN M/V,HIT AND RUN,MALE,A,98.0,MOTORCYCLIST,1.0,2017-07-01 00:00:00,NAIROBI,M,M/CYCLIST,A,,ADULT,,07/01,2017,7,July,1,Saturday,500,5.0,0.0,MORNING,98.0,CAUSE NOT TRACED,KMDK 267D HONDA & UNKNOWN M/V,False,False,False,False,False,False,False,True,False,True,False,False,False,
823,2200,RUIRU,KIAMBU,EASTERN BYPASS,KAMAKIS,KBF 184U TOYOTA SPACIO & KHMA 043F JCB,COLLIDED HEAD ON,FEMALE,A,10.0,DRIVER,1.0,2017-07-01 00:00:00,KIAMBU,F,DRIVER,A,,ADULT,,07/01,2017,7,July,1,Saturday,2200,22.0,0.0,NIGHT,10.0,DRIVER / CYCLIST BEHAVIOUR,KBF 184U TOYOTA SPACIO & KHMA 043F JCB,False,False,False,False,False,False,False,False,False,False,False,True,False,
824,2000,BUSIA,BUSIA,BUSIA-MIMIAS,BUGENDI,KAX 983C TOYOTA IPSUM,HIT P/CYCLIST,MALE,A,7.0,PEDAL CYCLIST,1.0,2017-07-01 00:00:00,BUSIA,M,P/CYCLIST,A,,ADULT,,07/01,2017,7,July,1,Saturday,2000,20.0,0.0,EVENING,7.0,DRIVER / CYCLIST BEHAVIOUR,KAX 983C TOYOTA IPSUM,False,False,False,False,False,False,False,False,False,False,False,True,False,
825,2100,WEBUYE,BUNGOMA,BUNGOMA-WEBUYE,MATISI,KBL 382B,HIT AND KNOCKED DOWN PEDESTRIAN,MALE,A,7.0,PEDESTRIAN,1.0,2017-07-01 00:00:00,BUNGOMA,M,PEDESTRIAN,A,,ADULT,,07/01,2017,7,July,1,Saturday,2100,21.0,0.0,NIGHT,7.0,DRIVER / CYCLIST BEHAVIOUR,KBL 382B,False,False,False,False,False,False,False,False,False,False,False,True,False,
826,730,ELDORET,UASIN GISHU,ELDORET-KAPSABET,AIRPORT GATE,KBN 093H M/BENZ ZC 5263 AND KMDJ,HIT THE SAID M/CYCLE,MALE,A,10.0,PILLION PASSENGER,1.0,2017-07-01 00:00:00,UASIN GISHU,M,P/P/PASSENGER,A,,ADULT,,07/01,2017,7,July,1,Saturday,730,7.0,30.0,MORNING,10.0,DRIVER / CYCLIST BEHAVIOUR,KBN 093H M/BENZ ZC 5263 AND KMDJ,False,False,False,False,False,False,False,False,False,False,False,True,False,
827,730,SUBUKIA,NAKURU,NAKURU-SUBUKIA,KAHIGA,KAB 543 543B TOYOTA MATATU,KNOCKED DOWN A PEDESTRIAN,MALE,A,63.0,PEDESTRIAN,1.0,2017-07-01 00:00:00,NAKURU,M,PEDESTRIAN,A,,ADULT,,07/01,2017,7,July,1,Saturday,730,7.0,30.0,MORNING,63.0,PEDESTRIAN BEHAVIOUR,KAB 543 543B TOYOTA MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
828,700,KAREN,NAIROBI,SOUTHERN,MUTUINE,KBZ 404U TOYOTA FIELDER,VEERED OFF THE HITTING GUARD RAILS ON THE ROAD SIDE,MALE,A,26.0,DRIVER,1.0,2017-07-01 00:00:00,NAIROBI,M,DRIVER,A,,ADULT,,07/01,2017,7,July,1,Saturday,700,7.0,0.0,MORNING,26.0,DRIVER / CYCLIST BEHAVIOUR,KBZ 404U TOYOTA FIELDER,False,False,False,False,False,False,True,False,False,True,False,False,False,
814,1000,MAGUMU,NYANDARUA,NAIROBI-NAIVASHA,KINALE AREA,KCC006A HINO BUS,LOST CONTROL AND VEERED OFF THE ROAD KILLING A PASSANGER,FEMALE,A,26.0,PASSENGER,,2017-07-02 00:00:00,NYANDARUA,F,PASSANGER,A,,ADULT,,07/02,2017,7,July,2,Sunday,1000,10.0,0.0,MORNING,26.0,DRIVER / CYCLIST BEHAVIOUR,KCC006A HINO BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
815,730,CHANGAMWE,MOMBASA,NAIROBI-MOMBASA,CHANGAMWE STAGE,KCK514G SCANIA BUS,KNOCKED DOWN A PEDESTRIAN,MALE,40,68.0,PEDESTRIAN,,2017-07-02 00:00:00,MOMBASA,M,PEDESTRIAN,40,40.0,NUMERIC AGE,35-44,07/02,2017,7,July,2,Sunday,730,7.0,30.0,MORNING,68.0,PEDESTRIAN BEHAVIOUR,KCK514G SCANIA BUS,False,False,True,False,False,False,False,False,False,True,False,False,False,
816,1720,ATHI RIVER,MACHAKOS,NAIROBI-MOMBASA,SMALL WORLD,KBR911H/ZE 0460 ACTORS TRAILER & KBV840D TOYOTA G-TOURING,COLLIDED HEAD ON,MIXED,"46,47,34",8.0,DRIVER & PASSENGER,3.0,2017-07-02 00:00:00,MACHAKOS,M&F,DRIVER & 2 PASSENGERS,"46,47,34",,UNKNOWN,,07/02,2017,7,July,2,Sunday,1720,17.0,20.0,EVENING,8.0,DRIVER / CYCLIST BEHAVIOUR,KBR911H/ZE 0460 ACTORS TRAILER & KBV840D TOYOTA G-TOURING,False,False,False,False,False,False,False,False,True,True,False,False,False,
817,2000,KONDELE,KISUMU,KISUMU-KAKAMEGA,COPTIC CHURCH AREA,KBD 414W MITSUBISH PRIVER MOVER,LOST CONTRL AND DASHED IN A DITCH,MALE,47,78.0,DRIVER & PASSENGER,1.0,2017-07-02 00:00:00,KISUMU,M,DRIVER & 2 PASSENGERS,47,47.0,NUMERIC AGE,45-54,07/02,2017,7,July,2,Sunday,2000,20.0,0.0,EVENING,78.0,VEHICLE DEFECT,KBD 414W MITSUBISH PRIVER MOVER,False,False,False,False,False,False,False,False,False,False,False,True,False,
818,2000,KIKUYU,KIAMBU,SOUTHERN BY -PASS,NEAR THOGOTO FLY-OVER,UNKNWON,HIT AND RUN,MALE,33,98.0,PEDESTRIAN,1.0,2017-07-02 00:00:00,KIAMBU,M,PEDESTRAIN,33,33.0,NUMERIC AGE,25-34,07/02,2017,7,July,2,Sunday,2000,20.0,0.0,EVENING,98.0,CAUSE NOT TRACED,UNKNWON,False,False,False,False,False,False,False,False,False,False,False,True,False,
819,1945,HOMABAY,HOMA BAY,HOMA BAY-MBITA,KODUOGO,KBV 095E TOYOTA PROBOX&KMDT 783C BOXER,RAMMED AT THE REER OF M/CYCLE,MALE,19,29.0,MOTORCYCLIST,1.0,2017-07-02 00:00:00,HOMABAY,M,M/CYCLIST,19,19.0,NUMERIC AGE,18-24,07/02,2017,7,July,2,Sunday,1945,19.0,45.0,EVENING,29.0,DRIVER / CYCLIST BEHAVIOUR,KBV 095E TOYOTA PROBOX&KMDT 783C BOXER,True,False,False,False,False,False,True,False,False,True,False,False,False,
820,2145,NAKURU,NAKURU,NAIROBI-NAKURU,NGORIKA NDOGO AREA,KCF253D ISUZU LORRY,KNOCKED DOWN A PEDESTRIAN,FEMALE,A,60.0,PEDESTRIAN,1.0,2017-07-02 00:00:00,NAKURU,F,PEDESTRIAN,A,,ADULT,,07/02,2017,7,July,2,Sunday,2145,21.0,45.0,NIGHT,60.0,PEDESTRIAN BEHAVIOUR,KCF253D ISUZU LORRY,False,False,False,True,False,False,False,False,False,True,False,False,False,
821,2230,SALAMA,MAKUENI,NAIROBI-MOMBASA,NEAR GLORIOUS WINNERS ACADEMY,KBJ 759J MITSUBISH FUSO &KMDJ 990S SKYGO,RAMMED AT THE REER OF M/CYCLE,MALE,24,76.0,MOTORCYCLIST,1.0,2017-07-02 00:00:00,MAKUENI,M,M/CYCLIST,24,24.0,NUMERIC AGE,18-24,07/02,2017,7,July,2,Sunday,2230,22.0,30.0,NIGHT,76.0,OBSTRUCTION,KBJ 759J MITSUBISH FUSO &KMDJ 990S SKYGO,True,False,False,True,False,False,False,False,False,True,False,False,False,
810,2130,MACHAKOS,MACHAKOS,MACHAKOS-KYUMBI,MIWANI,KBJ 388F T/PREMIO & M/CYCLE,THE VEHICLE KNOCKED DOWN A M/CYCLIST,MALE,A,98.0,RIDER,1.0,2017-07-03 00:00:00,MACHAKOS,M,RIDER,A,,ADULT,,07/03,2017,7,July,3,Monday,2130,21.0,30.0,NIGHT,98.0,CAUSE NOT TRACED,KBJ 388F T/PREMIO & M/CYCLE,True,False,False,False,False,False,True,False,False,True,False,False,False,
811,1730,KIAMBU,KIAMBU,BANANA-KIAMBU,NGEGU,KAS 135A TOYOTA DX,THE VEHICLE KNOCKED DOWN A VICTIM,MALE,A,68.0,PEDESTRIAN,1.0,2017-07-03 00:00:00,KIAMBU,M,PEDESTRIAN,A,,ADULT,,07/03,2017,7,July,3,Monday,1730,17.0,30.0,EVENING,68.0,PEDESTRIAN BEHAVIOUR,KAS 135A TOYOTA DX,False,False,False,False,False,False,True,False,False,True,False,False,False,
812,730,MERU,MERU,CHUKA-EMBU,NAKA,KCL 792C TOYOTA SIENTA,"THE VEHICLE LOST CONTROL,VEERED OFF THE ROAD AND ROLLED SEVERAL TIMES",MALE,A,26.0,DRIVER,1.0,2017-07-03 00:00:00,MERU,M,DRIVER,A,,ADULT,,07/03,2017,7,July,3,Monday,730,7.0,30.0,MORNING,26.0,DRIVER / CYCLIST BEHAVIOUR,KCL 792C TOYOTA SIENTA,False,False,False,False,False,False,True,False,False,True,False,False,False,
813,1100,MALABA,BUNGOMA,BUNGOMA-MALABA,IKAPOLOK,KAX 113V/ZC 5317 M/BENZ AND KMDZ 746Q TVS,THE VEHICLE HIT THE M/CYCLE,MALE,A,10.0,PASSENGER,1.0,2017-07-03 00:00:00,BUNGOMA,M,PASSENGER,A,,ADULT,,07/03,2017,7,July,3,Monday,1100,11.0,0.0,MORNING,10.0,DRIVER / CYCLIST BEHAVIOUR,KAX 113V/ZC 5317 M/BENZ AND KMDZ 746Q TVS,True,False,False,False,False,False,False,False,False,True,False,False,False,
806,430,RUIRU,KIAMBU,THIKA SUPER HIGHWAY,NEAR KU UNIVERSITY,KAC 775S T/ALLION & KMCW 475D BOXER,THE VEHICLE HIT THE M/CYCLE,MALE,48,29.0,MOTORCYCLIST,1.0,2017-07-04 00:00:00,KIAMBU,M,M/CYCLIST,48,48.0,NUMERIC AGE,45-54,07/04,2017,7,July,4,Tuesday,430,4.0,30.0,NIGHT,29.0,DRIVER / CYCLIST BEHAVIOUR,KAC 775S T/ALLION & KMCW 475D BOXER,True,False,False,False,False,False,True,False,False,True,False,False,False,
807,1030,KAKAMEGA,KAKAMEGA,KHAYEGA-SHINYALU,SHIHILU AREA,KCH 602U TOYOTA RACTIS,THE VEHICLE KNOCKED DOWN A VICTIM,MALE,32,7.0,PEDESTRIAN,1.0,2017-07-04 00:00:00,KAKAMEGA,M,PEDESTRIAN,32,32.0,NUMERIC AGE,25-34,07/04,2017,7,July,4,Tuesday,1030,10.0,30.0,MORNING,7.0,DRIVER / CYCLIST BEHAVIOUR,KCH 602U TOYOTA RACTIS,False,False,False,False,False,False,False,False,False,False,False,True,False,
808,2230,CHANGAMWE,MOMBASA,NAIROBI-MOMBASA,CHANGAMWE STAGE,KBD 939T/ZD 9020 NISSAN DIESEL TRAILER,THE VEHICLE KNOCKED DOWN A VICTIM,MALE,42,29.0,PEDESTRIAN,1.0,2017-07-04 00:00:00,MOMBASA,M,PEDESTRIAN,42,42.0,NUMERIC AGE,35-44,07/04,2017,7,July,4,Tuesday,2230,22.0,30.0,NIGHT,29.0,DRIVER / CYCLIST BEHAVIOUR,KBD 939T/ZD 9020 NISSAN DIESEL TRAILER,False,False,False,False,False,False,False,False,True,True,False,False,False,
809,2030,LIKONI,KILIFI,RAMISI-MSAMBWENI,MWISHO WA SHAMBA AREA,KCL 484Q T/VOXY & UNREGISTERED M/CYCLE,THE VEHICLE HIT THE M/CYCLE,MALE,19,98.0,MOTORCYCLIST,1.0,2017-07-04 00:00:00,KILIFI,M,M/CYCLIST,19,19.0,NUMERIC AGE,18-24,07/04,2017,7,July,4,Tuesday,2030,20.0,30.0,EVENING,98.0,CAUSE NOT TRACED,KCL 484Q T/VOXY & UNREGISTERED M/CYCLE,True,False,False,False,False,False,False,False,False,True,False,False,False,
801,2240,EMBAKASI,NAIROBI,NORTH AIRPORT ROAD,KOBIL,UNKNOWN,HIT AND RUN,MALE,A,98.0,PEDESTRIAN,1.0,2017-07-05 00:00:00,NAIROBI,M,PEDESTRIAN,A,,ADULT,,07/05,2017,7,July,5,Wednesday,2240,22.0,40.0,NIGHT,98.0,CAUSE NOT TRACED,UNKNOWN,False,False,False,False,False,False,False,True,False,True,False,False,False,
802,2240,NTULELE,NAROK,NAROK MAI MAHIU,DUKA MOJA,KBY 038A TOYOTA PRADO,THE VEHICLE KNOCKED DOWN A VICTIM,MALE,J,60.0,PEDESTRIAN,1.0,2017-07-05 00:00:00,NAROK,M,PEDESTRIAN,J,,JUVENILE,,07/05,2017,7,July,5,Wednesday,2240,22.0,40.0,NIGHT,60.0,PEDESTRIAN BEHAVIOUR,KBY 038A TOYOTA PRADO,False,False,False,False,False,False,True,False,False,True,False,False,False,
803,2300,GARISSA,GARISSA,MASALANI GARISSA,NANIGI,KAU 240N PRADO,THE VEHICLE LOST CONTROL AND ROLLED SEVERAL TIMES,MALE,A,26.0,DRIVER,1.0,2017-07-05 00:00:00,GARISSA,M,DRIVER,A,,ADULT,,07/05,2017,7,July,5,Wednesday,2300,23.0,0.0,NIGHT,26.0,DRIVER / CYCLIST BEHAVIOUR,KAU 240N PRADO,False,False,False,False,False,False,True,False,False,True,False,False,False,
804,2030,KISUMU,KISUMU,KISUMU NAIROBI,MOLEM,KCJ 720S MATATU,THE VEHICLE KNOCKED DOWN A VICTIM,MALE,A,10.0,PEDESTRIAN,1.0,2017-07-05 00:00:00,KISUMU,M,PEDESTRIAN,A,,ADULT,,07/05,2017,7,July,5,Wednesday,2030,20.0,30.0,EVENING,10.0,DRIVER / CYCLIST BEHAVIOUR,KCJ 720S MATATU,False,True,False,False,False,False,False,False,False,True,False,False,False,
805,1720,NYAHURURU,NYANDARUA,NYAHURURU DESTINATION,DESTINATION,KCG 133Y MAKE,THE VEHICLE KNOCKED DOWN A VICTIM,MALE,A,10.0,PEDESTRIAN,1.0,2017-07-05 00:00:00,NYANDARUA,M,PEDESTRIAN,A,,ADULT,,07/05,2017,7,July,5,Wednesday,1720,17.0,20.0,EVENING,10.0,DRIVER / CYCLIST BEHAVIOUR,KCG 133Y MAKE,False,False,False,False,False,False,False,False,False,False,False,True,False,
